ALogP,LipoaffinityIndex,nHBAcc,Label
2.810499999999998,8.708313317317986,4.0,0
1.6650999999999998,3.41214138109702,2.0,0
1.8627,6.79517065843184,3.0,0
-0.8839999999999999,2.4073378401360546,4.0,0
0.9525,6.944199462187088,4.0,0
1.96,4.397310337537793,2.0,0
4.4591,13.470299816621718,3.0,0
1.7192999999999992,8.01133521259034,3.0,0
-1.1771999999999998,3.525918176217245,5.0,0
1.8533,8.856746232461923,2.0,0
-0.1135000000000002,8.613705271223173,3.0,0
0.4006999999999996,4.201742087043648,4.0,0
-0.0947000000000001,7.689861705879615,2.0,0
2.1021999999999976,2.461079093899482,4.0,0
-0.3509999999999996,0.8507673885459534,5.0,0
1.5119000000000002,7.003198303461103,2.0,0
0.0182999999999997,5.508170044642856,2.0,0
2.5296999999999983,4.918592737220402,2.0,0
-0.2299000000000001,0.5854999999999999,2.0,0
2.276799999999996,9.620439276815464,3.0,0
-1.0742000000000007,9.200605363277475,3.0,0
1.2262000000000008,7.513434193727274,3.0,0
0.4378000000000001,6.471631536308808,3.0,0
-1.5741,3.196369166666667,1.0,0
1.9064999999999968,11.973651507041728,2.0,0
1.2491999999999992,6.906252335504379,4.0,0
2.1989999999999994,8.304111582966907,3.0,0
0.8866000000000003,3.875323600179555,2.0,0
1.4886,6.516680238097873,4.0,0
0.1077999999999997,5.696351712962963,0.0,0
-0.0163000000000001,6.855652514355761,3.0,0
1.0958,5.37955838285542,2.0,0
0.8927999999999997,5.284685522644243,1.0,0
-0.0065000000000001,7.5089184087135,2.0,0
1.7435000000000016,7.281266134374352,5.0,0
1.0414000000000003,3.087008075790501,4.0,0
1.3988,1.87209341563786,1.0,0
0.1817,3.2629705555555555,0.0,0
-0.1396,2.756726240283493,2.0,0
1.0835999999999992,7.972509163861621,5.0,0
2.3399,5.924502271385062,2.0,0
1.822,2.646102366255144,1.0,0
0.2714000000000001,0.1057489711934155,2.0,0
3.011,2.460192043895748,0.0,0
3.4978,1.3403996056241425,0.0,0
-2.499600000000001,13.596991261492908,4.0,0
1.8614000000000008,3.394763888888889,0.0,0
3.5488,6.758259418234372,0.0,0
-0.0063999999999999,6.670085571302594,0.0,0
-1.2914,3.400613733098178,4.0,0
-0.205,5.083602886904761,2.0,0
0.7186000000000005,6.327061388888889,1.0,0
0.2839999999999999,2.7607372256515776,0.0,0
0.6364000000000001,3.73827114883402,1.0,0
0.7386999999999999,3.2324169821673525,1.0,0
0.2946000000000003,1.1837582304526748,2.0,0
1.3202000000000005,1.2639064814814815,0.0,0
-0.5636000000000001,5.231748452380952,0.0,0
1.4044,2.50266734749867,0.0,0
-1.2589,9.13087639116346,0.0,0
0.4285,2.895216563786009,0.0,0
-0.2157999999999996,6.618026941085076,2.0,0
-0.1597,3.787048703703704,1.0,0
2.3624,5.995522377593012,2.0,0
-0.4204,8.768713115604266,1.0,0
-0.5512999999999998,3.7120830612244897,1.0,0
0.9113999999999998,4.415198797553143,2.0,0
1.4656999999999991,4.41564425925926,0.0,0
1.2840000000000005,7.172717407407407,0.0,0
-0.8338,0.9960726851851844,4.0,0
0.6420000000000001,8.809648489701436,0.0,0
0.0693999999999999,2.666958783068784,2.0,0
2.157800000000001,6.046571759259258,0.0,0
0.926,3.365576704389575,0.0,0
1.4886,7.032414868424736,0.0,0
1.0282999999999998,4.925861611726996,0.0,0
0.4304000000000001,7.852154825916477,0.0,0
-0.5031999999999992,8.70527572072385,0.0,0
-2.6832000000000003,7.246066296296297,0.0,0
0.3845000000000001,5.986940172491619,5.0,0
-1.1781,3.297738576366473,5.0,0
1.9247,5.414323151785521,0.0,0
2.1811,4.132434350137173,0.0,0
-0.0987,8.260002879398671,1.0,0
0.9817999999999986,3.3672083333333336,1.0,0
0.9231,4.175177305677643,4.0,0
-0.6105000000000006,4.354860339506173,3.0,0
2.552,5.692487655011135,2.0,0
1.0107000000000017,10.25950239550538,3.0,0
1.5233,3.311419667352538,1.0,0
1.2712000000000006,7.935264888770184,4.0,0
1.4198999999999995,5.121949247921391,5.0,0
3.012799999999999,5.296252058400522,2.0,0
1.7811,5.843201024279309,4.0,0
-0.3739999999999996,1.1204372942386829,4.0,0
0.8531000000000002,3.828816895333724,2.0,0
1.1886,6.891482769057641,3.0,0
3.0128999999999984,9.05468704661147,3.0,0
-0.2397999999999999,2.6705519444444445,2.0,0
0.0,7.061909166666667,1.0,0
1.9931,2.7911908504801093,2.0,0
2.983,3.153482853223595,0.0,0
2.7863,3.500265089163238,0.0,0
1.9555,2.5432746913580244,0.0,0
1.0282999999999998,2.8410575068587107,0.0,0
1.3021000000000005,2.909509259259259,0.0,0
0.0693999999999999,2.6637957407407407,2.0,0
2.4947000000000004,3.93826434585048,0.0,0
1.0241999999999998,5.185813485025926,0.0,0
1.3021000000000005,2.951682407407408,0.0,0
-0.4603,2.6694447222222224,0.0,0
0.8418000000000003,2.063495648148149,0.0,0
1.0282999999999998,2.881697139917696,0.0,0
1.9622000000000008,1.705830530990174,0.0,0
0.2177999999999996,5.0777476851851855,1.0,0
-0.7499,5.153483611111112,1.0,0
0.0,10.444563326719576,0.0,0
2.0147000000000004,3.886324972372693,4.0,0
-2.4466,6.610984563108556,7.0,0
0.4285,2.8559568132716047,0.0,0
1.483,3.323028069272977,1.0,0
